name,longitude,latitude,address
월드컵공원,126.8900833,37.56997222,서울특별시 마포구 상암동 1538
용허리근린공원,127.0228333,37.49419444,서울특별시 서초구 서초대로70길 32
쉼터어린이공원,127.0596111,37.56483333,서울특별시 동대문구 황물로17길 24
햇살어린이공원,127.0487222,37.606,서울특별시 성북구 화랑로18길 11
한강시민공원(양화지구),126.891624894,37.545760429,서울특별시 영등포구 양화동 1-4
우물골근린공원(뉴타운),126.9253056,37.63358333,서울특별시 은평구 진관2로 60
한강시민공원 난지지구,126.8893333,37.56022222,서울특별시 마포구 상암동 1536-1
도구머리근린공원,126.9884872,37.479780861,서울특별시 서초구 방배동 산 75-6
까치 어린이공원,126.9597222,37.47991667,서울특별시 관악구 행운4길 5
북서울꿈의숲,127.0377778,37.622,서울특별시 강북구 월계로 173
구룡근린공원,126.8844722,37.58311111,서울특별시 마포구 월드컵북로62길 11
관악산 낙성대야외놀이마당,126.9596944,37.47316667,서울특별시 관악구 낙성대로3길 37
장군봉 근린공원,126.9366667,37.48,서울특별시 관악구 장군봉길 92-40
군아파트 어린이공원,126.979004612,37.471881817,서울특별시 관악구 승방1길 76
월드컵공원,126.8829167,37.57483333,서울특별시 마포구 상암동 1538
푸른수목원,126.819606729,37.478027675,서울특별시 구로구 항동 산 55-4
안양천체육공원,126.8847222,37.54305556,서울특별시 양천구 안양천로 1138
한강시민공원 난지지구,126.8822222,37.56341667,서울특별시 마포구 상암동 482-222
상암근린공원,126.883418494,37.57932671,서울특별시 마포구 상암산로1길 57
낙성대게이트볼장,126.960138503,37.47262187,서울특별시 관악구 낙성대로3길 37
안양천체육공원,126.8877778,37.53166667,서울특별시 양천구 안양천로 1026
샛별어린이공원,127.067423623,37.5681993,서울특별시 동대문구 답십리로68길 97
보라매공원,126.917717617,37.490841926,서울특별시 동작구 여의대방로20길 33
마산말어린이공원,127.0266667,37.48719444,서울특별시 서초구 서운로11길 41
문래공원,126.8941667,37.51777778,서울특별시 영등포구 당산로 37
오현어린이공원,127.0461111,37.62361111,서울특별시 강북구 한천로105길 23
벌말어린이공원,127.0405556,37.62972222,서울특별시 강북구 오현로 204
신길공원,126.906204135,37.501294412,서울특별시 영등포구 도림로 264-14
문래공원,126.8936111,37.51861111,서울특별시 영등포구 문래로 104
목마근린공원,126.885244923,37.537957775,서울특별시 양천구 목동동로 441
간대어린이공원,127.050803033,37.618175412,서울특별시 성북구 장월로37길 13
미나리어린이공원,127.068096679,37.563663467,서울특별시 동대문구 천호대로87길 43
노유산공원,127.0683333,37.53916667,서울특별시 광진구 아차산로32길 17
서원어린이공원,126.9330556,37.47661111,서울특별시 관악구 서원길 27-7
신우공원,126.899139664,37.503309269,서울특별시 영등포구 대림로44길 24
한강시민공원(양화지구),126.878152364,37.553770806,서울특별시 강서구 염창동 221-2
목동근린공원,126.8791667,37.54666667,서울특별시 양천구 목동 517
한강시민공원(뚝섬지구),127.0655556,37.52972222,서울특별시 광진구 강변북로 68
중랑천변공원(장안),127.071912646,37.560923739,서울특별시 동대문구 장안동 204-13
휘경어린이공원,127.067668229,37.593462718,서울특별시 동대문구 휘경로 60
장안공원,127.071415906,37.57796195,서울특별시 동대문구 사가정로 238-4
늘봄어린이공원,127.072163347,37.571532411,서울특별시 동대문구 장한로26길 6
해태 어린이공원,126.9405556,37.47252778,서울특별시 관악구 서림3길 47
한아름공원,127.070484445,37.544426063,서울특별시 광진구 군자로3길 15
장안공원,127.07175,37.57702778,서울특별시 동대문구 장한로 181
한강시민공원(뚝섬지구),127.0666667,37.53027778,서울특별시 광진구 강변북로 68
월드컵공원,126.8766389,37.57202778,서울특별시 마포구 하늘공원로 108-2
미리내어린이공원,127.071668325,37.580851686,서울특별시 동대문구 사가정로25가길 20
용왕산근린공원,126.8783333,37.54388889,서울특별시 양천구 용왕정길 43
차없는거리,126.8869444,37.51944444,서울특별시 영등포구 문래로 56
금암문화공원,126.9176111,37.64447222,서울특별시 은평구 진관3로 15-45
군자어린이공원,127.0730556,37.55416667,서울특별시 광진구 동일로52길 34
남태령어린이공원,126.988675539,37.466247735,서울특별시 서초구 전원말안1길 3-3
월드컵공원,126.8763056,37.57525,서울특별시 마포구 하늘공원로 108-2
장안평근린공원,127.0736667,37.56725,서울특별시 동대문구 장한로18길 82-9
중랑천변공원(장안),127.0695,37.59333333,서울특별시 동대문구 휘경동 1-2
달래어린이공원,127.03525,37.64277778,서울특별시 도봉구 도봉로110라길 70-14
봉림교아래도림천,126.927397313,37.483128556,서울특별시 관악구 관천로 36-1
대림생태공원,126.8955556,37.50416667,서울특별시 영등포구 도신로 27
한강시민공원(뚝섬지구),127.067934443,37.529738205,서울특별시 광진구 자양동 112
비석골근린공원,127.0486111,37.63083333,서울특별시 노원구 월계로45가길 57
노원구-햇살어린이공원-1,127.051685529,37.627282085,서울특별시 노원구 월계로45길 28
한강시민공원 난지지구,126.875206622,37.568266884,서울특별시 마포구 상암동 495-71
도림천,126.890383386,37.510885337,서울특별시 영등포구 도림천로 144
마로니에어린이공원,127.073915222,37.575106963,서울특별시 동대문구 장한로32길 27
자양어린이공원,127.069855066,37.533535994,서울특별시 광진구 능동로4길 41
중랑천변꽃길,127.074647735,37.566778883,서울특별시 동대문구 장안벚꽃로 77
샛별공원,127.0291667,37.64805556,서울특별시 도봉구 노해로44길 42-10
신도림테크노근린공원,126.8916667,37.50833333,서울특별시 구로구 구로동 3-46
한강시민공원(뚝섬지구),127.068856613,37.530271122,서울특별시 광진구 자양동 112
원지공원,126.899584811,37.49787637,서울특별시 영등포구 도림로47길 28
광진광장,127.073640088,37.547876162,서울특별시 광진구 능동로 195-12
한강시민공원(뚝섬지구),127.069082874,37.529796482,서울특별시 광진구 자양동 435
신도림테크노근린공원,126.8913889,37.508,서울특별시 구로구 새말로 117-23
중랑천변공원(장안),127.075152312,37.566659017,서울특별시 동대문구 장안동 24-1
한강시민공원(뚝섬지구),127.06245779,37.531953402,서울특별시 광진구 강변북로 68
문래공원,126.89409218,37.516794752,서울특별시 영등포구 문래동3가 61
방배배수지체육공원,126.9927778,37.47241667,서울특별시 서초구 남부순환로296길 4-9
관악산낙성대광장공원,126.9594444,37.47186111,서울특별시 관악구 낙성대로 77
한강시민공원(뚝섬지구),127.0630556,37.53138889,서울특별시 광진구 강변북로 68
성북구-돌곳이 쉼터,127.057920649,37.608861748,서울특별시 성북구 돌곶이로21가길 24
우이천,127.040525109,37.632057037,서울특별시 도봉구 우이천로 120
쑥고개 어린이공원,126.9405278,37.47583333,서울특별시 관악구 쑥고개로2라길 19
햇님어린이공원,127.066973739,37.542723204,서울특별시 광진구 아차산로25길 27
장위3동마을공원,127.0531944,37.61722222,서울특별시 성북구 한천로95길 83
한강시민공원 난지지구,126.879775,37.56427778,서울특별시 마포구 마포나루길 216
월드컵공원,126.87975,37.56744444,서울특별시 마포구 하늘공원로 108-2
한강시민공원 난지지구,126.8794444,37.56483333,서울특별시 마포구 마포나루길 216
솔밭공원,127.011767079,37.651910652,서울특별시 강북구 삼양로139가길 63
도림천,126.936849438,37.476651534,서울특별시 관악구 신림로 211
한강시민공원(뚝섬지구),127.06417146,37.531159786,서울특별시 광진구 자양동 105
신화 어린이공원,126.9357778,37.47708333,서울특별시 관악구 신림로 229-1
보라매공원,126.9134444,37.49077778,서울특별시 동작구 신대방동 722
송정제방공원,127.070008119,37.556403303,서울특별시 성동구 동일로55길 15
한강시민공원 난지지구,126.879,37.5645,서울특별시 마포구 마포나루길 216
서울시인재개발원,127.0192778,37.47938889,서울특별시 서초구 남부순환로340길 58
양남어린이공원,126.8880556,37.52333333,서울특별시 영등포구 영등포로11길 7-2
월드컵공원,126.8788611,37.56883333,서울특별시 마포구 하늘공원로 108-1
서오능도시자연공원,126.9133056,37.63794444,서울특별시 은평구 진관동 산 63-4
남부 어린이공원,126.9203889,37.48494444,서울특별시 관악구 남부순환로163가길 25
솔밭공원,127.0111111,37.65305556,서울특별시 강북구 삼양로149가길 5-13
장미어린이공원,127.0363056,37.63816667,서울특별시 도봉구 덕릉로53길 19-3
월드컵공원,126.8788333,37.57436111,서울특별시 마포구 하늘공원로 108-2
휴암문화공원,126.8800833,37.58283333,서울특별시 마포구 가양대로 143
배봉공원,127.067859555,37.589269906,서울특별시 동대문구 휘경동 산 6-35
차없는거리,126.8988889,37.50444444,서울특별시 영등포구 도신로12길 12-1
한내어린이공원,127.0711389,37.56783333,서울특별시 동대문구 장한로18길 31
호박골 어린이공원,126.9239167,37.48194444,서울특별시 관악구 남부순환로166길 25-11
성북구-석관동생활권공원,127.061074051,37.607538359,서울특별시 성북구 돌곶이로10길 7
약초원공원,127.066354841,37.532801013,서울특별시 광진구 능동로1길 15
우이천,127.0292222,37.64422222,서울특별시 도봉구 우이천로 298
솔밭공원,127.0119444,37.65361111,서울특별시 강북구 삼양로149길 10
솔밭공원,127.0119444,37.65361111,서울특별시 강북구 삼양로149길 10
솔밭공원,127.0119444,37.65361111,서울특별시 강북구 삼양로149길 10
월드컵공원,126.885980418,37.573172634,서울특별시 마포구 상암동 1538
오동근린공원,127.0358333,37.62916667,서울특별시 강북구 번동 산 23-15
동대문구 체육관 ,127.063625073,37.572471236,서울특별시 동대문구 답십리로 210-3
안양천고수부지,126.8886111,37.54,서울특별시 영등포구 양평로 174
신중어린이공원,127.0106667,37.48219444,서울특별시 서초구 반포대로7길 25
북서울꿈의숲,127.0422222,37.62305556,서울특별시 강북구 월계로 173
예촌 어린이공원,126.976715728,37.474546491,서울특별시 관악구 남현길 41
안골어린이공원,127.0643889,37.56547222,서울특별시 동대문구 천호대로77다길 20
일선어린이공원,126.9494167,37.47797222,서울특별시 관악구 관악로11가길 5
보라매공원,126.9170833,37.49513889,서울특별시 동작구 여의대방로16길 1
새들 어린이공원,126.92575,37.48872222,서울특별시 관악구 관천로22길 61
한강시민공원(뚝섬지구),127.058975697,37.532729135,서울특별시 광진구 강변북로 6
보라매공원,126.9222778,37.491,서울특별시 동작구 여의대방로20길 33
성북구-상길례문화공원,127.045399993,37.619832207,서울특별시 성북구 돌곶이로 220
배봉공원,127.0635833,37.57852778,서울특별시 동대문구 사가정로 168
원당 어린이공원,126.9639167,37.47475,서울특별시 관악구 남부순환로246길 43
월드컵공원,126.884560414,37.566833309,서울특별시 마포구 하늘공원로 95
오동근린공원(오솔놀이터),127.038256758,37.628206223,서울특별시 강북구 오현로25길 6-10
봉림 어린이공원,126.9359444,37.48263889,서울특별시 관악구 남부순환로200다길 17
오동근린공원,127.0333333,37.63277778,서울특별시 강북구 오현로31길 141
안양천고수부지,126.886517599,37.544607321,서울특별시 영등포구 양화동 10-2
비안어린이공원,126.9403611,37.48061111,서울특별시 관악구 장군봉7길 15-4
밤골 어린이공원,126.9672778,37.47408333,서울특별시 관악구 인헌길 33-3
백설 어린이공원,126.9538889,37.47616667,서울특별시 관악구 남부순환로228길 85
안양천고수부지,126.8863889,37.54444444,서울특별시 영등포구 양화동 4-1
역삼개나리공원,127.036048463,37.497628089,서울특별시 강남구 논현로79길 28
신길12구역(소공원),126.906928109,37.504166607,서울특별시 영등포구 신길로29길 17
휘경마당소공원,127.061135399,37.590995961,서울특별시 동대문구 망우로21나길 14
관악구민운동장,126.9566389,37.47544444,서울특별시 관악구 낙성대로 40
탑골 어린이공원,126.9612222,37.47461111,서울특별시 관악구 낙성대역4길 11-13
북서울꿈의숲,127.0455556,37.62055556,서울특별시 성북구 돌곶이로 220
선정릉공원,127.046,37.50827778,서울특별시 강남구 선릉로100길 1
배봉공원,127.0638611,37.58047222,서울특별시 동대문구 한천로43길 12-14
강북구민운동장,127.037981738,37.629153806,서울특별시 강북구 오현로 187-25
화랑어린이공원,127.054604972,37.607202459,서울특별시 성북구 화랑로 210-26
배봉산근린공원,127.063874909,37.581089047,서울특별시 동대문구 전농동 산 32-20
보라매공원,126.918115555,37.493133331,서울특별시 동작구 여의대방로16길 61
보라매공원,126.9206667,37.49091667,서울특별시 동작구 보라매로5길 58
역삼무궁화공원,127.0324722,37.49383333,서울특별시 강남구 역삼로 117
보라매공원,126.918900177,37.492242597,서울특별시 동작구 신대방동 722
신길14구역,126.906041131,37.504376222,서울특별시 영등포구 가마산로 426
도리미소공원,126.9019444,37.50916667,서울특별시 영등포구 도림로112길 18
관악구민운동장,126.9574722,37.47458333,서울특별시 관악구 낙성대로 40-1
관악산 낙성대야외놀이마당,126.9596111,37.47402778,서울특별시 관악구 낙성대로3길 26
논골어린이공원,127.02804666,37.63839151,서울특별시 강북구 덕릉로41길 92
교체 어린이공원,126.9640556,37.47327778,서울특별시 관악구 낙성대역14가길 10
삼성목련공원,127.054121769,37.518667788,서울특별시 강남구 삼성로120길 48
상록 어린이공원,126.9804722,37.47277778,서울특별시 관악구 승방3나길 11
청룡 어린이공원,126.9447222,37.47763889,서울특별시 관악구 청룡12길 17-9
한강시민공원 난지지구,126.8831111,37.56377778,서울특별시 마포구 상암동 482-225
선정릉공원,127.047,37.50791667,서울특별시 강남구 선릉로100길 1
안양천체육공원,126.8883333,37.53361111,서울특별시 양천구 안양천로 1026
안양천체육공원,126.8863889,37.53972222,서울특별시 영등포구 양평동 28-1
장군봉 근린공원,126.9369444,37.48055556,서울특별시 관악구 봉천동 산 151-15
오얏골어린이공원,127.034486966,37.633919419,서울특별시 강북구 한천로115길 20
차없는거리,126.893991169,37.520190073,서울특별시 영등포구 문래로 95
월드컵공원,126.8829167,37.56919444,서울특별시 마포구 하늘공원로 95
보라매공원,126.9177778,37.49197222,서울특별시 동작구 여의대방로20길 33
안양천고수부지,126.889200815,37.530339378,서울특별시 양천구 목동 411-27
월드컵공원,126.8833333,37.5745,서울특별시 마포구 상암동 1538
장군봉배수지근린공원,126.9369167,37.48005556,서울특별시 관악구 장군봉길 92-40
당골어린이공원,127.022690418,37.485435809,서울특별시 서초구 효령로68길 49-3
어린이대공원,127.0805556,37.54777778,서울특별시 광진구 능동로 216
오목근린공원,126.873818929,37.527735045,서울특별시 양천구 목동서로 159-2
반딧불이유아숲체험장,127.040065399,37.649178409,서울특별시 도봉구 창동 677
독골근린공원,127.046869032,37.484812181,서울특별시 강남구 남부순환로378길 29
도곡까치어린이공원,127.0450556,37.48316667,서울특별시 강남구 논현로26길 34
도곡까치어린이공원,127.0450556,37.48316667,서울특별시 강남구 논현로26길 34
초안산근린공원,127.040107644,37.649221387,서울특별시 도봉구 창동 산 48-16
안양천둔치공원,126.8797222,37.51416667,서울특별시 구로구 신도림동 271-64
무궁화 어린이공원,126.9236111,37.46973611,서울특별시 관악구 난곡로26길 71
한강시민공원(뚝섬지구),127.076011092,37.528503326,서울특별시 광진구 자양동 410-1
초안산근린공원,127.040454244,37.64908303,서울특별시 도봉구 해등로3길 48-11
관악산 하늘공원,126.9262222,37.46827778,서울특별시 관악구 난곡로26길 135
안양천체육공원,126.877795032,37.517755589,서울특별시 양천구 안양천로 812
대치동 가로쉼터,127.056134551,37.494079546,서울특별시 강남구 선릉로 206
초안산세대공감공원,127.04675,37.64394444,서울특별시 도봉구 덕릉로 334-19
염창산공원,126.86713283,37.557898996,서울특별시 강서구 양천로63길 38
초안산근린공원,127.041801484,37.648443815,서울특별시 도봉구 해등로 49
안양천체육공원,126.8777778,37.51694444,서울특별시 양천구 신정동 871-4
초안산근린공원,127.041373655,37.648888314,서울특별시 도봉구 해등로 71
대치까치공원,127.0590833,37.49694444,서울특별시 강남구 도곡로78길 22
난곡어린이공원,126.9152778,37.47408333,서울특별시 관악구 미성5길 20-4
봉화어린이공원(중화),127.07737503,37.598128537,서울특별시 중랑구 동일로123길 49
어린이대공원,127.082,37.54927778,서울특별시 광진구 능동로 216
한강시민공원(뚝섬지구),127.076603089,37.527387769,서울특별시 광진구 자양동 410-1
안양천체육공원,126.878,37.51527778,서울특별시 구로구 신도림동 271-64
어린이대공원,127.082311833,37.55089514,서울특별시 광진구 능동 18
구로근린공원,126.8897222,37.49638889,서울특별시 구로구 가마산로25길 9-13
관악산호수구역공원,126.9471111,37.459,서울특별시 관악구 관악산나들길 114
어린이대공원,127.0825278,37.55036111,서울특별시 광진구 능동로 216
자양초등학교 자연학습장,127.079845894,37.536408398,서울특별시 광진구 아차산로44길 17
한마음어린이공원,127.0833333,37.55916667,서울특별시 광진구 긴고랑로22길 46
어린이대공원,127.082123559,37.547103769,서울특별시 광진구 능동로 216
능동소공원,127.082897162,37.552515137,서울특별시 광진구 능동로 216
연촌어린이공원,127.0626389,37.62833333,서울특별시 노원구 마들로3길 19
중랑구-샘터어린이공원,127.08329486,37.573091678,서울특별시 중랑구 답십리로77길 28-31
열매어린이공원,127.0808611,37.58880556,서울특별시 중랑구 봉우재로20길 58
매봉어린이공원,127.0590556,37.63319444,서울특별시 노원구 월계로55길 49
문성어린이공원,126.9029722,37.482,서울특별시 관악구 시흥대로164길 27
어린이대공원,127.0827778,37.5495,서울특별시 광진구 능동로 216
사랑어린이공원,127.0818333,37.58555556,서울특별시 중랑구 겸재로22길 31-5
각심어린이공원,127.05137282,37.629424057,서울특별시 노원구 초안산로1길 18
월드컵공원,126.8740833,37.572,서울특별시 마포구 하늘공원로 108-2
다람쥐어린이공원,127.0348889,37.64519444,서울특별시 도봉구 도봉로106길 33-12
중랑천변공원(장안),127.073665253,37.584189395,서울특별시 중랑구 면목동 1049-12
중랑천변공원,127.073,37.58727778,서울특별시 중랑구 면목동 1031-451
월드컵공원,126.874169165,37.573840695,서울특별시 마포구 하늘공원로 108-2
월드컵공원,126.8741389,37.57386111,서울특별시 마포구 하늘공원로 108-2
중랑천변공원,127.078153057,37.580708289,서울특별시 중랑구 면목동 727-24
보명 어린이공원,126.92575,37.47561111,서울특별시 관악구 법원단지10길 107
각심어린이공원,127.052087391,37.629325371,서울특별시 노원구 초안산로1길 18
중화2동체육공원,127.070836617,37.596013822,서울특별시 중랑구 중랑천로29길 47
면우배드민턴장,127.07325,37.58786111,서울특별시 중랑구 중랑천로 31
청명어린이공원,126.9079722,37.48777778,서울특별시 동작구 신대방1가길 38
목화 어린이공원,126.9421111,37.46788889,서울특별시 관악구 신림로3가길 45-24
중랑천둔치체육공원,127.076407155,37.566023568,서울특별시 광진구 중곡동 458-22
파리근린공원,126.8772222,37.53472222,서울특별시 양천구 목동동로 363
중랑천둔치체육공원,127.076591155,37.566524477,서울특별시 광진구 중곡동 485-7
둥근달어린이공원,127.030284979,37.649676166,서울특별시 도봉구 도봉로117길 88
대림어린이공원,126.902973119,37.491473644,서울특별시 영등포구 대림로 106
중랑천둔치체육공원,127.076783242,37.566597274,서울특별시 광진구 동일로 399-1
중랑천제방,127.074382765,37.586476899,서울특별시 중랑구 중랑천로 14
중랑천변공원,127.0746667,37.58536111,서울특별시 중랑구 면목동 1031-25
안양천체육공원,126.879403403,37.527138086,서울특별시 양천구 안양천로 914
맨발공원,126.944491112,37.466464034,서울특별시 관악구 신림로3길 40
중곡1동마을마당,127.076952554,37.562688273,서울특별시 광진구 긴고랑로4길 30
한강시민공원 난지지구,126.8726111,37.57030556,서울특별시 마포구 한강난지로 28
월드컵공원,126.8730556,37.576,서울특별시 마포구 하늘공원로 108-2
새숲 어린이공원,126.9130278,37.48247222,서울특별시 관악구 조원로16가길 42
한강시민공원(뚝섬지구),127.0711111,37.52944444,서울특별시 광진구 자양동 427-12
서부녹지-서울식물원-2,126.831728314,37.570539003,서울특별시 강서구 마곡동 812
샛별어린이공원,127.064186023,37.614165051,서울특별시 성북구 화랑로42길 35
한강시민공원 난지지구,126.872254087,37.569941237,서울특별시 마포구 한강난지로 28
중랑천제방(장안),127.0770556,37.57158333,서울특별시 동대문구 장안동 481-3
한강시민공원 난지지구,126.872226044,37.569909541,서울특별시 마포구 한강난지로 28
한강시민공원 난지지구,126.872211965,37.569900453,서울특별시 마포구 한강난지로 28
한강시민공원(뚝섬지구),127.071205654,37.529184527,서울특별시 광진구 자양동 427-12
월드컵공원,126.8724722,37.57426389,서울특별시 마포구 하늘공원로 108-2
우이동만남의광장,127.007479915,37.661654279,서울특별시 강북구 삼양로173길 98
태양 어린이공원,126.9365833,37.46858333,서울특별시 관악구 호암로22길 69
상리어린이공원,127.0740556,37.59180556,서울특별시 중랑구 중랑천로10길 20
중랑천뚝방길공원,127.0777778,37.56777778,서울특별시 광진구 동일로 417
초롱어린이공원,127.0729444,37.59575,서울특별시 중랑구 중랑천로20길 6-14
안양천고수부지,126.8813889,37.52,서울특별시 영등포구 영등포로2길 34
서초구-양재어린이공원-1,127.039085386,37.483403033,서울특별시 서초구 바우뫼로39길 85
월드컵공원,126.8719167,37.57491667,서울특별시 마포구 하늘공원로 108-2
중랑천변공원(장안),127.0775833,37.575,서울특별시 중랑구 면목동 727-24
한강시민공원 난지지구,126.871379271,37.570283599,서울특별시 마포구 상암동 482-302
난우어린이공원,126.9140845,37.480233024,서울특별시 관악구 난곡로61길 1
대림체육공원,126.8938889,37.49944444,서울특별시 영등포구 가마산로31길 16
효자공원,127.024345195,37.473310154,서울특별시 서초구 바우뫼로9길 61
해당화 어린이공원,126.905815341,37.486823458,서울특별시 동작구 신대방1가길 77
안양천둔치공원,126.8811111,37.51972222,서울특별시 영등포구 영등포로2길 34
안양천고수부지,126.8811111,37.51972222,서울특별시 영등포구 영등포로2길 34
소락정마을마당,126.9195556,37.47638889,서울특별시 관악구 난우10가길 14-3
어린이대공원,127.0772222,37.54888889,서울특별시 광진구 능동로 216
한강시민공원(뚝섬지구),127.0722222,37.52861111,서울특별시 광진구 자양동 435
관악산경로구역공원,126.9479722,37.46383333,서울특별시 관악구 신림동 산 32-22
초안어린이공원,127.0516111,37.63388889,서울특별시 노원구 초안산로5길 22
삼각어린이공원,126.8919444,37.50138889,서울특별시 구로구 새말로18길 112
안양천고수부지,126.8816667,37.51777778,서울특별시 영등포구 영등포로2길 62
안양천체육공원,126.8786111,37.52388889,서울특별시 양천구 안양천로 1026
서초구-암산어린이공원-1,127.025781982,37.473356671,서울특별시 서초구 바우뫼로11안길 32
어린이대공원,127.0780833,37.55133333,서울특별시 광진구 능동로 216
남강 어린이공원,126.9235833,37.47330556,서울특별시 관악구 난곡로34나길 49
둘리(쌍문)유아숲체험장,127.0294444,37.65291667,서울특별시 도봉구 쌍문동 산 82
중랑천변공원(장안),127.0718333,37.60236111,서울특별시 동대문구 이문동 353-4
중곡공원,127.0791667,37.56472222,서울특별시 광진구 긴고랑로5길 13
사우촌 어린이공원,126.9343333,37.46755556,서울특별시 관악구 신림로23길 75
안양천체육공원,126.8788889,37.52194444,서울특별시 양천구 신정동 871-2
어울림쉼터,126.871656808,37.545496996,서울특별시 양천구 목동중앙본로32길 7
한신어린이공원,127.0768333,37.58808333,서울특별시 중랑구 겸재로3길 50
거리공원,126.8913889,37.5,서울특별시 구로구 공원로 26
세화어린이공원,127.0738611,37.59916667,서울특별시 중랑구 봉화산로2길 61
중랑천제방,127.079197451,37.576250343,서울특별시 중랑구 면목동 727-91
거리공원,126.889041288,37.502712152,서울특별시 구로구 공원로 68
한강시민공원(뚝섬지구),127.0738889,37.52833333,서울특별시 광진구 자양동 435
샘말공원,126.9383889,37.46505556,서울특별시 관악구 대학길 129
송계어린이공원,127.0782222,37.58469444,서울특별시 중랑구 겸재로10길 33
월드컵공원,126.869602229,37.57556049,서울특별시 마포구 하늘공원로 108-2
관악산계곡캠핑장,126.948740134,37.461660524,서울특별시 관악구 신림동 808-125
대치목련(어린이공원),127.058539075,37.499740084,서울특별시 강남구 삼성로63길 17
석계초등학교앞(중란천변),127.070524283,37.608965006,서울특별시 성북구 한천로58길 273
안양천체육공원,126.8783333,37.52027778,서울특별시 양천구 신정동 139-2
한강시민공원 난지지구,126.869028473,37.572425264,서울특별시 마포구 마포나루길 83
한강시민공원 난지지구,126.869005787,37.572429649,서울특별시 마포구 마포나루길 83
꿈동산어린이공원,127.0367778,37.65013889,서울특별시 도봉구 도봉로110나길 97
노원구-인덕마을어린이공원-1,127.05681051,37.63152197,서울특별시 노원구 초안산로 12
중랑천변공원,127.073574224,37.603121836,서울특별시 중랑구 중화동 381-5
어린이대공원,127.080296995,37.551847936,서울특별시 광진구 능동 18
한강시민공원(뚝섬지구),127.075,37.52888889,서울특별시 광진구 자양동 410-1
초안산배수지공원,127.051,37.6385,서울특별시 노원구 마들로5가길 113
반석어린이공원,127.041514709,37.647149283,서울특별시 도봉구 해등로 49
중랑천변공원,127.0729722,37.60536111,서울특별시 중랑구 중화동 363
중화수경공원,127.07408269,37.602860029,서울특별시 중랑구 중랑천로 206
어린이대공원,127.080508603,37.550451592,서울특별시 광진구 능동로 216
나팔꽃어린이공원,127.0600556,37.62822222,서울특별시 노원구 광운로 122
한강시민공원(뚝섬지구),127.075180108,37.527851364,서울특별시 광진구 자양동 410-1
어린이대공원,127.080396051,37.548314805,서울특별시 광진구 능동로 216
초안산근린공원,127.040224474,37.648658507,서울특별시 도봉구 해등로3길 48-11
늘푸른 근린공원,127.08,37.58277778,서울특별시 중랑구 동일로 589
장독골공원,127.0778056,37.53577778,서울특별시 광진구 아차산로40길 46
중랑천변공원,127.0724167,37.60794444,서울특별시 중랑구 묵동 361-5
중화리어린이공원,127.0803889,37.60405556,서울특별시 중랑구 동일로138길 19-17
월천공원,127.0508056,37.64766667,서울특별시 도봉구 창동 28
월천공원,127.0508056,37.64766667,서울특별시 도봉구 창동 28
금천-독산테니스장-1,126.906588809,37.473730155,서울특별시 금천구 독산로54길 288
모랫어린이공원,127.0517778,37.64713889,서울특별시 도봉구 노해로70길 126
난향공원,126.917174232,37.465774741,서울특별시 관악구 난곡로11길 43
새나라어린이공원,127.072876589,37.622099344,서울특별시 노원구 동일로179길 22
선우공원,126.911263481,37.469303555,서울특별시 관악구 문성로16다길 135
관악제2구민운동장,126.934,37.4575,서울특별시 관악구 약수암길 43-5
면목어린이공원,127.0860556,37.5895,서울특별시 중랑구 면목로73길 14-15
경춘선폐선부지공원,127.0670833,37.63130556,서울특별시 노원구 동일로198가길 149
관악산 선우공원,126.9134444,37.46758333,서울특별시 관악구 문성로16다길 133-69
까치어린이공원,127.0874722,37.58347222,서울특별시 중랑구 사가정로49길 56
용마폭포공원,127.0888333,37.57302778,서울특별시 중랑구 용마산로 250-12
봉황어린이공원,127.0849444,37.59511111,서울특별시 중랑구 면목로91길 6-18
해누리체육공원,126.872745497,37.511982772,서울특별시 양천구 안양천로 711
양재근린공원,127.0424444,37.47177778,서울특별시 서초구 언남길 8
양재천(황톳길),127.062080148,37.490054624,서울특별시 강남구 대치동 504-4
용마폭포공원,127.0889722,37.57288889,서울특별시 중랑구 용마산로 250-12
해누리체육공원,126.872679721,37.511730044,서울특별시 양천구 안양천로 711
아시아공원,127.076043358,37.510300532,서울특별시 송파구 올림픽로 44
한강시민공원(뚝섬지구),127.0863889,37.52777778,서울특별시 광진구 자양동 704
노원구-개미어린이공원-1,127.077752245,37.620626996,서울특별시 노원구 동일로176길 45
남문공원,126.90056932,37.472359474,서울특별시 금천구 시흥대로138길 36
안양천둔치공원,126.87256587,37.505054933,서울특별시 양천구 신정동 871-24
개포까치공원,127.061147361,37.483694309,서울특별시 강남구 선릉로10길 16
목련공원,127.090434625,37.540567041,서울특별시 광진구 아차산로59길 41-6
중계근린공원,127.0656944,37.63955556,서울특별시 노원구 동일로 1229
푸른동산어린이공원,127.0911667,37.54283333,서울특별시 광진구 광나루로44길 32
서초구-두둑재어린이공원-1,127.04402338,37.467957398,서울특별시 서초구 강남대로6길 52-4
조마공원,126.8958333,37.47555556,서울특별시 금천구 시흥대로149길 30
개포목련어린이공원,127.0522222,37.47433333,서울특별시 강남구 논현로6길 34
구둘어린이공원,127.0923056,37.54825,서울특별시 광진구 자양로42길 48
남촌어린이공원,127.0913889,37.58580556,서울특별시 중랑구 용마산로81길 58-8
